target,split,model,mae,mse,r2
homo_extrapolated,3,Linear,0.1719211165821231,0.05577939134055842,0.8240761773052181
homo_extrapolated,3,RF,0.12095353704490744,0.03249056770056746,0.8975272993477197
homo_extrapolated,3,XGB,0.10577958649070868,0.027405402924680657,0.9135655099647003
homo_extrapolated,4,Linear,0.17187962185825845,0.05222259109915122,0.815237535067716
homo_extrapolated,4,RF,0.11831613084519603,0.02948420517578552,0.8956854818922251
homo_extrapolated,4,XGB,0.10615737996488063,0.02439437306209183,0.9136932043668157
lumo_extrapolated,0,Linear,0.19059379428349946,0.06433957451913216,0.7911255333226068
lumo_extrapolated,0,RF,0.11429401781038694,0.02771018980485794,0.9100405751782222
lumo_extrapolated,0,XGB,0.1027622060597401,0.021708182686147947,0.9295257216885038
lumo_extrapolated,1,Linear,0.1879973695419224,0.062241726020941225,0.8096303969575622
lumo_extrapolated,1,RF,0.11832232672118558,0.02773221375649101,0.9151795610145036
lumo_extrapolated,1,XGB,0.10791867880502415,0.02331214618715608,0.92869857088759
lumo_extrapolated,2,Linear,0.18587786539154263,0.059637498240462015,0.802136014058913
lumo_extrapolated,2,RF,0.11323051629727546,0.02591207771834441,0.9140294758728106
lumo_extrapolated,2,XGB,0.10162262864445783,0.02067807282611588,0.9313947427093872
lumo_extrapolated,3,Linear,0.1880980078700296,0.06125656663379173,0.8066191837405778
lumo_extrapolated,3,RF,0.10555835308038522,0.0225359471145014,0.9288562828825379
lumo_extrapolated,3,XGB,0.09982926345630645,0.019973859033733922,0.9369445371157425
lumo_extrapolated,4,Linear,0.18356314632005497,0.058771471494732296,0.8132619584617387
lumo_extrapolated,4,RF,0.11308110773824821,0.025927267239372588,0.9176197739552341
lumo_extrapolated,4,XGB,0.1030730751611428,0.021704767117292526,0.9310361711142363
gap_extrapolated,0,Linear,0.20491654133836854,0.07258608869713037,0.6149060050451717
gap_extrapolated,0,RF,0.11819459008270322,0.02943514864647443,0.8438364817856872
gap_extrapolated,0,XGB,0.10898496998364439,0.024809885708787564,0.8683750815967658
gap_extrapolated,1,Linear,0.2089352561313473,0.07539809977901146,0.6004249685367959
gap_extrapolated,1,RF,0.11427813240149554,0.029434115306193744,0.8440128122056747
gap_extrapolated,1,XGB,0.1071643792045846,0.027054074701377218,0.8566259258297663
gap_extrapolated,2,Linear,0.20038715263615153,0.07109965098604559,0.5934841434479461
gap_extrapolated,2,RF,0.11761760270982057,0.03141302097145541,0.8203944611541748
gap_extrapolated,2,XGB,0.10901208612216048,0.026870479510193737,0.8463666720924596
gap_extrapolated,3,Linear,0.20719226424267023,0.07473551366426068,0.6111740687999769
gap_extrapolated,3,RF,0.11899102618023095,0.032075997065696464,0.8331184357109347
gap_extrapolated,3,XGB,0.10713864096181569,0.026047121176407687,0.8644848258888762
gap_extrapolated,4,Linear,0.19604950931255632,0.06723718993329067,0.6335266481002483
gap_extrapolated,4,RF,0.11595694232610862,0.02946571768941862,0.8393983993309853
gap_extrapolated,4,XGB,0.10448289970545739,0.02318563706991429,0.8736277030409385
optical_lumo_extrapolated,0,Linear,0.17306194436791464,0.05243320381541911,0.7947174992192023
optical_lumo_extrapolated,0,RF,0.11312786333173892,0.02594198243942855,0.8984339189128212
optical_lumo_extrapolated,0,XGB,0.10449399086300667,0.021505080313856166,0.9158049414286967
optical_lumo_extrapolated,1,Linear,0.17474582968072838,0.05354488914365413,0.8012634858037364
optical_lumo_extrapolated,1,RF,0.11209998837733347,0.025117686796988788,0.9067735203388937
optical_lumo_extrapolated,1,XGB,0.10550286706068739,0.022829654997914523,0.9152657494085679
optical_lumo_extrapolated,2,Linear,0.17699720505021369,0.053677484135429124,0.7882909510112495
optical_lumo_extrapolated,2,RF,0.11151507101063651,0.023803288149327362,0.9061175914246488
optical_lumo_extrapolated,2,XGB,0.10183871842113093,0.02055172456824566,0.9189420641913019
optical_lumo_extrapolated,3,Linear,0.1734024853560391,0.0529225772502236,0.808070417551015
optical_lumo_extrapolated,3,RF,0.10381547106530471,0.022198267246392615,0.9194955275222709
optical_lumo_extrapolated,3,XGB,0.09577691755396343,0.020327398532811618,0.9262804399296303
optical_lumo_extrapolated,4,Linear,0.16981280079813355,0.05118854014565972,0.8062990546261507
optical_lumo_extrapolated,4,RF,0.1099123002119342,0.024656532535982344,0.9066979904433589
optical_lumo_extrapolated,4,XGB,0.10005069316715443,0.021237423298999303,0.919636134208653
